,Adresse,latitude,longitude
1172,"Obersülzer Straße 16a Grünstadt, 23.04.2024 67269",,
1173,Herdecker Str. 4-10 Hagen 58089,51.3858072,7.4467424
1174,Zum Gunterstal 6 Blieskastel 66440,49.2331525,7.2743934
1175,Hahnestr. 5 Dassel 37586,51.7799115,9.6906164
1176,Weiherstr. 21 Hollenbach 86568,48.4687091,11.0492713
1177,Auhofstraße 16 Mainburg 84048,48.6305076,11.77948
1178,Freiimfelder Straße 74 Halle (Saale) 6112,51.4852357,11.9950402
1179,ABC Straße 52 Hamburg 20354,53.5547035,9.987306
1180,Messeplatz 1 Hamburg 20357,53.5631705,9.9754858
1181,Alfred-Zingler-Straße 15 Gelsenkirchen 45881,51.540678,7.0824638
1182,An der Heide B5 Spremberg 3130,51.5190103,14.3391971
1183,Kuhlmannstr. 11 Hameln 31785,52.0969906,9.3793176
1184,Ernst-Diederichs-Str. 1 Bad Münstereifel 53902,50.5940214,6.7837176
1185,Dr.-Werner-Esser-Str. 1 Fridingen 78567,48.0306851,8.9397642
1186,Oderstraße 45 Neumünster 24539,54.0441543,9.986014
1187,Arthur-Handtmann-Straße 25-31 Biberach an der Riß 88400,48.0819019,9.8126387
1188,Hanno Ring 3 - 5 Laatzen 30880,52.275592,9.8546449
1189,Bergstraße 114 Bötzingen 79268,48.0762672,7.7046347
1190,Bererbachstr. 19 Abenberg 91183,,
1191,Adelindastrasse 15 Kaufbeuren 87600,47.89716,10.6201572
1192,Memminger-Str. 25 Buxheim 87740,47.9937047,10.1408226
1193,Münchner Str. 35 Friedberg 86316,48.3498157,10.9913335
1194,Nöldekestraße 4 Hamburg 21079,53.450281,9.9877193
1195,Kreuzwegstraße 41 Offenburg 77656,48.4363834,7.9345377
1196,Sonnenallee 17-21 Bitterfeld-Wolfen 6766,51.6409443,12.2206234
1197,Asdorfer Straße 60 Freudenberg 57258,50.8891288,7.8723594
1198,Wuppertaler Straße 76 Solingen 42653,51.1958821,7.0801478
1199,Industriestraße 2 Wiesau 95676,49.9104129,12.1922521
1200,Robert-Bosch-Straße 1 Groß Ippener 27243,52.9776435,8.6202345
1201,Gottlieb-Daimler-Str. 8 Soltau 29614,52.9973089,9.9201871
1202,Am Bergwerk 12 Schirnding 95706,50.0851589,12.2454409
1203,Eimterstrasse 204 Herford 32049,52.1398382,8.6785229
1204,Walkenrieder Straße 32 Walkenried 37445,51.6115577,10.6264931
1205,Ernst-Hatz-Str. 16 Ruhstorf an der Rott 94099,48.4341649,13.3345017
1206,Rabenhorststraße 1 Unkel 53572,50.6030958,7.2211657
1207,Neufnachstraße 32 Fischach 86850,48.2886154,10.6455288
1208,Straße der Einheit 138 a Falkensee 14612,52.5541999,13.1077202
1209,Börnicker Straße 1 Nauen-Tietzow 14641,52.7071327,12.9351308
1210,Postbergstraße 14-16 Kissenbrück 38324,52.1177832,10.5700405
1211,Virchowstraße 10 Singen 78224,47.759353,8.8215343
1212,Kapellenstraße 31 Gailingen 78260,47.6909473,8.768008
1213,Oberes Moos 3 Pilsting 94431,48.6992282,12.6883757
1214,Dieselstr. 10 Schwaigern 74193,49.138481,9.0704679
1215,Schmidmühlener Straße 30 Burglengenfeld 93133,49.2118004,12.0293684
1216,Gutenbergring 19 Wiesloch 69168,49.2883828,8.6604573
1217,Lether Gewerbestraße 2 Großenkneten 26197,52.8994835,8.1879557
1218,An Gut Nazareth 73 Düren 52353,50.8122948,6.4554604
1219,Am Mühlkanal 3 Pforzheim 75172,48.8853864,8.6691124
1220,Industriestraße 7 Ansbach 91522,49.2923234,10.6093861
1221,Möhlendyck 11 Geldern 47608,51.4876812,6.2999637
1222,Großharrier Weg 48 Neumünster 24536,54.1238055,10.0086702
1223,Stiftsstrasse 1 Neuwied 56566,50.4547613,7.5349094
1224,Großröhrsdorfer Straße 15 Radeberg 1454,51.1271084,13.9424243
1225,Eggeroder Straße 8 Schöppingen 48624,52.0853479,7.2317269
1226,Brachwitzer Str. 21 Halle 6118,51.5233614,11.945066
1227,Beimoorweg 11 Ahrensburg 22926,53.6805349,10.2511333
1228,Wirthstraße 5 Blankenhain 99444,50.8600537,11.3392756
1229,Martin-Luther-Str. 49 Lengerich 49525,52.1987379,7.84337
1230,Alte Kölner Straße 9 Wipperfürth 51688,51.1131661,7.3854849
1231,Hansteinstraße 29 Kassel 34121,51.3115612,9.4542854
1232,Steinerweg 5 München 81241,48.1444878,11.4542841
1233,Dieselstraße 185 Duisburg 47166,51.490144,6.7606062
1234,Von-Hompesch-Straße 1 Bonn 53123,50.7076941,7.0319544
1235,Hagenskamp 34 Uelzen 29525,52.9719771,10.5322858
1236,Albertus-Magnus-Straße 33 Duisburg 47259,51.3645829,6.7546805
1237,Josefstr. 3 Oberhausen 46045,51.4617695,6.8544789
1238,Kissinger Str. 150 Bad Kissingen 97688,50.1897358,10.0828244
1239,Dortmunder Straße 5 Bremen 28199,53.0604853,8.7807693
1240,Bautzner LAndstrasse 400 Dresden 1328,51.0596113,13.9475559
1241,Am Zugmantel  Taunusstein-Orlen 65232,50.189008,8.1974267
1242,Gewerbering 14B Holzkirchen 83607,47.8809013,11.7165648
1243,Martin Adolff Str. 44  Dietenheim 89165,48.2066477,10.0782071
1244,Lauchaer Straße 1 An der Poststraße OT Klosterhäseler 6647,,
1245,Nienkamp 55-85 Münster 48147,51.9837147,7.6120291
1246,Heraeusstraße 12-14 Hanau 63450,50.1317729,8.9255364
1247,Heraeusstraße 0 Bitterfeld-Wolfen 6803,51.640889,12.2958231
1248,Reinhard-Heraeus-Ring 29 Kleinostheim 63801,50.0224705,9.0433153
1249,Gewenn Herborn-Seelbach 35745,50.7000834,8.3371465
1250,August-Borsig-Str. 3 Amberg 92224,49.4851373,11.8781464
1251,Am Mühlenberg 4 Neustadt a. d. Orla 7806,,
1252,Fabrikstraße 3 Achern 77855,48.6057866,8.0919306
1253,Amboßweg 1 Remscheid 42855,51.1952893,7.1992348
1254,Am Häselberg 1 Lauterhofen 92283,,
1255,Hans-Urmiller-Ring 52 Wolfratshausen 82515,47.903695,11.4322083
1256,Osterbrooksweg 47-53 Schenefeld 22869,53.5912213,9.8343926
1257,Industriestraße 1 Dersum 26906,52.9634939,7.2750372
1258,Eichenallee 71-77 Ahaus 48683,52.0993717,6.9821046
1259,Rottweg 75 Ahaus 48683,52.0839292,7.0319515
1260,Descostr. 3-11 Karlsbad 76307,48.8822018,8.5119701
1261,Georgstraße 11 Bad Oeynhausen 32545,52.1921357,8.795334
1262,Westfalenstrasse 109 Münster-Hiltrup 48165,51.908847,7.6344033
1263,Stümpellstraße 39 Leipzig 4289,,
1264,Dieter-Liphardt-Str. 9-11 Großalmerode 37247,51.2439292,9.7794672
1265,Bertramstraße 8 Frankfurt am Main 60320,50.1354057,8.6763761
1266,Am Datacenter-Park 1 Falkenstein/Vogtland 8223,50.4785188,12.3373191
1267,Brüningstraße 50 Frankfurt 65929,50.0963086,8.5379968
1268,Heubachstraße 7 Langelsheim 38685,51.9317785,10.3449671
1269,Industriestraße 1 Miehlen 56357,50.2189708,7.8396164
1270,Sigmundstraße 31 Nürnberg 90429,49.4608096,11.022229
1271,Salegaster Chaussee 1 Bitterfeld-Wolfen 6803,51.6598069,12.2975279
1272,Albert-Einstein Straße 1 Gerolzhofen 97447,49.908637,10.3457548
1273,Am Trippelsberg 48 Düsseldorf 40589,51.165983,6.8424923
1274,Hiltistraße 6 Kaufering 86916,48.083275,10.8612009
1275,Martin-Hilti-Weg 1 Nersingen 89278,48.4156948,10.1524226
1276,Windmühle 2 Sulzbach-Laufen 74429,48.9406583,9.8558985
1277,Dr.-Manfred-Hirschvogel-Strasse 6 Denklingen 86920,47.9288199,10.8621821
1278,Lohfelder straße 19-21 Bad Honnef 53604,50.640779,7.2194553
1279,Regenstraße 1 Nürnberg 90451,49.4078032,11.066298
1280,Kemptener Straße 17 Heimenkirch 88178,47.6279753,9.9066509
1281,Menninger Straße 1 Polling 84570,48.2380855,12.5821726
1282,Am Sauerbrunnen 25 Schwollen 55767,49.7062444,7.1736291
1283,Bernbeurener Str. 13 Schongau 86956,47.8115943,10.8755882
1284,Lembacher Straße 2 Oberstenfeld 71720,49.0193218,9.3174908
1285,Wolfenbütteler Straße 39 Braunschweig 38102,52.2473433,10.5309739
1286,Münchener Straße 75 Neuburg an der Donau 86633,48.7312041,11.1883544
1287,Adelbert-Hofmann-Straße 6 Boxberg-Schweigern 97944,49.4930817,9.6686848
1288,Holter Straße 200 Schloß Holte-Stukembrock 33758,,
1289,Durmersheimer Straße 28 Malsch 76316,48.9058311,8.3056167
1290,Maria-Merian-Straße 1 Kirchheim/Teck 73230,48.6444599,9.4282343
1291,Hollager Straße 106 Wallenhorst-Hollage 49134,52.33782,7.9488685
1292,Kleine Heide 2 Bornhöved 24619,54.0482335,10.2387074
1293,Am Haidelspfad 4 Melsungen 34212,51.1031391,9.5512036
1294,Boschstrasse 15 Westerburg 56457,50.5460039,7.9495013
1295,Unterm Ruhestein 1 35764 Sinn 35764,50.6536397,8.3220675
1296,Oderberger Strasse 19 Bralitz 16259,52.846638,14.0260864
1297,Am Haidelspfad 2 Melsungen 34212,51.1038418,9.5574551
1298,Zehdenicker Straße 27 Templin 17268,53.1089129,13.4828311
1299,Kappel 28 Eberhardzell 88436,47.9876005,9.8239212
1300,Freie Flur 3 Geithain 4643,51.0594664,12.6961464
1301,Max-Breiherr-Str. 20 Pfarrkirchen 84347,48.4295293,12.9281886
1302,Hohentanner Str. 30 Vilshofen 94474,48.6315561,13.1100611
1303,Niederlosheimerstr. 109 Losheim am See 66679,49.505379,6.7814624
1304,Carl-Legien-Str. 30 Offenbach/Main 63073,50.0848715,8.8394615
1305,Frankfurter Straße 45-65 Raunheim 65479,50.0177786,8.4619489
1306,Tonbachstr. 237 Baiersbronn 72270,48.5370201,8.3580829
1307,Gewerbering 8 Arzberg 95659,50.0652308,12.1784273
1308,Bad Bertricher Str. 6-9 Alf 56859,50.0593667,7.1042088
1309,Hafenringstrasse 1 Osnabrück 49090,52.3069615,8.006758
1310,Römerstraße 733 Moers 47443,51.4697128,6.6466888
1311,Gründelbusch 27a Hagen 58099,51.3828153,7.5211295
1312,Aluminiumstraße 2 Grevenbroich 41515,51.0797206,6.6207079
1313,Am Mühlholz 1 Bellenberg 89287,48.250615,10.0999391
1314,Talstraße 105 Lüdenscheid 58515,51.2054608,7.6099755
1315,Industriestraße 10 Offenburg 77656,48.4414897,7.9304227
1316,Werkstraße 3 Rödinghausen 32289,52.2433891,8.5173405
1317,Im Gehrnfeld 7 Tübingen 72070,48.4950181,8.9952356
1318,Dreiangelstraße 29 Remscheid 42855,51.199655,7.1594046
1319,Oberscheidstraße 25 Bochum 44807,51.51729,7.2169032
1320,Zillenhardtstr. 31 Göppingen 73037,48.6676408,9.6799367
1321,Neustraße 91-97 Velbert 42553,51.3177699,7.0597541
1322,Erich-Hoepner-Ring 10 Wuppertal 42369,51.2396291,7.200042
1323,Thalheimer Straße 5 Chemnitz 9125,50.8002581,12.9314588
1324,Clemens-Winkler-Straße 1 Chemnitz 9116,50.811566,12.8624643
1325,Säckinger Straße 51 Laufenburg 79725,47.5592298,8.0486123
1326,Dr.-von-Fromm Str 5 Weiden 92637,49.6884078,12.0984807
1327,Offenbacher Landstraße 105 Hainburg 63512,50.0742564,8.9290228
1328,Ginsheimer Straße 2  Ginsheim-Gustavsburg 65462,49.9920052,8.3245861
1329,Horststraße 17 Steinhagen 33803,51.986324,8.3432433
1330,In der Bruchwiese 2 Nohfelden 66625,49.5857072,7.0756275
1331,Sälzerstraße 12-14 Ransbach-Baumbach 56235,50.4761195,7.7524713
1332,Ehinger Straße 200 Duisburg 47259,51.3740024,6.7322485
1333,Salegaster Chaussee 1 Bitterfeld-Wolfen 6803,51.6598069,12.2975279
1334,Donaustr. 4 Bocholt 46395,51.8208323,6.6151749
1335,In der langen Else 3 Erfurt 99098,50.9808798,11.1114274
1336,Siedlerweg 11 Rüdersdorf 15562,52.4876397,13.8286649
1337,Lehmkuhlenweg 77 Peine 31224,52.3161245,10.2746647
1338,Hentrichstraße 68 Krefeld 47809,51.3393742,6.6787768
1339,Heinrich-Hertz-Straße 16 Donaueschingen 78166,47.9582999,8.5075131
1340,Alte Strasse 201 Köln 50769,51.0674437,6.8463858
1341,Römerstr. 733 Moers 47443,51.4697128,6.6466888
1342,Alte Straße 201 Köln 50769,51.0674437,6.8463858
1343,Schipkauer Str. 1 Schwarzheide 1987,51.4781963,13.8799719
1344,Ludwigstrasse 12 Rheinberg 47495,51.5613297,6.5774635
1345,Zum Eisenhammer 23 Oberhausen 46049,51.4854312,6.8464844
1346,Zur Hafenspitze 15 Wittenberge  19322,52.9876457,11.7777632
1347,Wilfried-Pergande-Platz 1 Südliches Anhalt 6369,51.6664141,12.076908
1348,Lichtenfelser Straße 20 Kulmbach 95326,50.1059535,11.4401798
1349,Rottweg 22 Ahaus 48683,52.0836441,7.0269672
1350,Otto-Hahn-Str. 5 Kassel 34123,51.2803018,9.5053328
1351,ISRINGHAUSEN-Ring 58 Lemgo 32657,52.0241284,8.875443
1352,Im Wasen 1 Röttingen 97285,49.5201632,9.9645295
1353,Theumaer Str. 9 Oelsnitz/V. 8606,,
1354,Ihlenberg 1 Selmsdorf 23923,53.8720503,10.877425
1355,Am Haffeld 2 Wismar 23970,53.9094075,11.4629396
1356,ranz-Kollmann-Str. 5 Landsberg am Lech 86899,,
1357,Gewerbepark am Wald 18-19 Ilmenau 98693,50.6945437,10.949007
1358,Veckenstedter Weg 10 Ilsenburg 38871,51.8668178,10.6872668
1359,Ferroweg 1 Laufenburg 79725,47.5574627,8.0380752
1360,Äußere Regensburger Str. 121 Tirschenreuth 95643,49.8627901,12.3387935
1361,Burgkemnitzer Straße 17 Gräfenhainichen (Zschornewitz) 6772,51.720077,12.4045523
1362,Königstraße 63 Berlin 14109,52.4196273,13.1639762
1363,Bahnhofstrasse 22 Schlüchtern 36381,50.348738,9.5184452
1364,Otto-Hahn-Straße 1 Biebesheim 64584,49.7798115,8.4943492
1365,Max-Fischer-Str. 11 Bobingen 86399,48.2684558,10.7994977
1366,Borsigstraße 30 Aurich 26607,53.4967827,7.5008426
1367,Große Drakenburger Str.  93-97 Nienburg 31582,52.6544178,9.2070994
1368,"Am Haupttor, Bau 4310 Leuna 6237",,
1369,Industrieparkstraße 1 Burgkirchen 84508,48.1766297,12.7181259
1370,Kasteler Str. 45 Wiesbaden 65203,50.047631,8.2421634
1371,Industriepark Höchst Frankfurt am Main 65929,50.0858144,8.5408475
1372,Grüner Deich 110  Hamburg 20097,53.5425625,10.029845
1373,Im Oberen Weidig 6 Grabfeld 98631,50.4415641,10.4692533
1374,Mühlenstr. 7 Frankenberg/Sa. 9669,50.9114039,13.0289509
1375,Gierlichstrasse 10 Troisdorf 53840,,
1376,Am Gewerbepark 16 Windischeschenbach 92670,49.8031706,12.1869241
1377,Eupener-Str. 70 Düsseldorf 40549,51.2293227,6.6915413
1378,Robert-Bosch str.5 Damme 49401,52.5120395,8.2030606
1379,Bahnhofstraße 94 Großaitingen 86845,48.2224679,10.8014829
1380,Südl. Hauptstraße 38 Wehringen 86517,48.2427753,10.797335
1381,Hofgut Petersau Frankenthal 67227,49.5717734,8.4160021
1382,Am Recyclingpark 1 Liebenau 31618,52.5968667,9.1105397
1383,Paul-Baumann-Str. 1 Marl 45772,51.6762164,7.0967501
1384,Rückmarsdorfer Str. 31 Leipzig 4179,51.3430022,12.304462
1385,Ringstraße 3 Boizenburg 19258,53.3767603,10.7643701
1386,Schwanenkirchnerstraße 28 Hengersberg 94491,48.7693588,13.0594299
1387,Zum alten Bergwerk 0 Grossrosseln 66352,49.1819107,6.8122853
1388,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1389,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1390,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1391,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1392,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1393,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1394,Saarbruecker Str. 135-137 Voelklingen-Fenne 66333,49.2464589,6.8999416
1395,Seiterswaldstrasse 0 Neunkirchen 66539,49.3586381,7.2350949
1396,Schiffweiler Strasse 0 Neunkirchen-Wiebelskirchen 66540,49.3694751,7.1544942
1397,Waldstraße 52 Netphen 57250,50.8844852,8.1328059
1398,"Andresenstr. 6 Bitterfeld-Wolfen, OT Wolfen 6766",,
1399,Minvervastraße 1 Isselburg 46419,,
1400,51 Marschstr. Meldorf 25704,54.0834426,9.0808834
1401,Kemptener Strasse 6-8 Obergünzburg 87634,47.8450557,10.417213
1402,Holzmühle 1 Rosenberg 73494,49.0148439,10.061465
1403,Kemmannstr. 90 Wuppertal 42349,51.2037684,7.1404716
1404,Rahmedestraße 399 Altena 58762,51.2552719,7.6442052
1405,August-Wagner-Str. 1 Helmbrechts 95233,50.2404146,11.7203213
1406,Zeißstraße 1-7 Lübeck 23560,53.8464403,10.6705264
1407,St. Pöltener Straße 43 Heidenheim 89522,48.6745778,10.1571038
1408,Eberlestr. 28 Augsburg 86157,48.3668175,10.8735702
1409,Ritzlebener Str. 1 Arendsee 39619,52.8654068,11.3460589
1410,August-Moralt-Str. 1-3 Oettingen 86732,48.9432847,10.6057842
1411,Groß-Berliner Damm 82A Berlin 12487,52.4414881,13.5180601
1412,Ritter-Heinrich-Straße 2 Laupheim-Baustetten 88471,48.209843,9.8813859
1413,Hüttenstr 1a Ilsenburg 38871,51.8747554,10.7072105
1414,Im Schleeke 108 38640 Goslar 38640,51.9139055,10.4580684
1415,Oskar-von-Miller-Weg 3 Herbrechtingen  89542,48.6281448,10.1994557
1416,Georges-Imbert-str.1 Ettenheim 77955,48.2731303,7.7837491
1417,Diedenhofener Straße 20-30 Trier 54294,49.7265969,6.6126933
1418,Ziegelhüttenstraße 40-42 Wöllstein 55597,49.8160841,7.9571374
1419,Gottlieb-Daimler-Straße 11 Kernen 71394,48.8144339,9.3196958
1420,Stauderstr. 88 Essen 45326,51.4965548,7.0205224
1421,Nobelstraße 1 Berlin 12057,52.4603493,13.4674396
1422,Hoffnungstal  3 Almersbach 57610,,
1423,Am Griesebach Seesen 38723,51.840787,10.1912533
1424,Daimlerstraße 18-20 Weißenhorn 89264,48.3057867,10.1395337
1425,Averbeck 51 Heek 48619,52.1132924,7.1301414
1426,Weidehorst 28 Hüllhorst 32609,52.2494496,8.6949513
1427,Eulerstraße 8 Ransbach-Baumbach 56235,50.4607241,7.7271649
1428,Am Weidenhof 3 Heinsberg 52525,51.0470785,6.1540275
1429,Azendorf 63 Kasendorf 95359,50.0273227,11.3085029
1430,Robert-Koch-Straße 1 Norderstedt 22851,53.6865222,10.0469639
1431,Wardstraße 17 Emmerich am Rhein 46446,51.8344697,6.2312796
1432,Gutenbergstraße 9 Gummersbach 51645,51.0031928,7.6021897
1433,Fähnrichstüttem 15 Wipperfürth 51688,,
1434,Auf der Endert 1 Lennestadt 57368,51.181191,8.1105398
1435,Fraunhoferstraße 5 Landshut 84030,48.5506295,12.1514958
1436,Industriegebiet Süd Kleinheubach 63924,49.7109729,9.2199791
1437,Gewerbering 1 Jueterbog 14913,52.0054496,13.0890909
1438,Staatsstraße 37 - 41 Neidenfels 67468,49.3918917,8.0389274
1439,Auwanne 19 Karlstein 63791,50.0442474,9.0358519
1440,Fruchtstrasse 28 Düsseldorf 40223,51.2052674,6.7822948
1441,Pauschwitzer Str. 45 Trebsen 4687,51.2823074,12.7661394
1442,Kappeler Str. 51 Düsseldorf 40597,51.1659511,6.859713
1443,Gutenbergstrasse 3 Herzberg 37412,51.642299,10.3168344
1444,Bolksbuscher Str. 27 Mönchengladbach 41239,51.1651489,6.4275123
1445,Hafenstraße 21 Hamm 59067,51.6795774,7.7958788
1446,Hellenberg 20 Diemelstadt 34474,51.4883814,9.0042105
1447,Bahnhofstr. 13 Walsrode-Bomlitz 29699,52.9047124,9.6583416
1448,Griesbergstr. 8 Bad Salzdetfurth 31162,52.0586721,10.0040791
1449,Hattorfer Str. 78 Philippsthal 36269,50.8461015,9.9628654
1450,Raiffeisenstr. 8 Radevormwald 42477,51.2049553,7.3806157
1451,Carl-Kaeser-Str. 29 Coburg 96450,50.2827741,10.9602232
1452,Dr.-Rudolf-Kellermann-Straße 2 Homberg (Ohm) 35315,50.7220558,9.0060237
1453,Nippesstr. 5 Düren 52349,50.7929897,6.4854736
1454,Josef-Henle-Straße 8 Illertissen 89257,48.2333692,10.1071515
1455,Gottlieb-Daimler-Straße 5 Hüttlingen 73460,48.8947338,10.114577
1456,Gewerbepark Ost 55 Mertingen 86690,48.6672226,10.8230232
1457,Gartenstraße 90 Kassel 34125,51.3241907,9.5202679
1458,Flurweg 15 Porta Westfalica 32457,52.2616065,8.8948614
1459,Im Keitelsberg 1 Trierweiler 54311,49.77119,6.5893093
1460,9 Am Kreuzacker Eichenzell 36124,50.483797,9.725483
1461,Industriestraße 6 Wächtersbach 63607,50.2523366,9.2961586
1462,Ziegeleiweg 1b Natrup-Hagen 49170,52.2207481,7.9218254
1463,Henricistr. 92 Essen 45136,51.4416251,7.030449
1464,Industriestraße 2 Geraberg 99331,50.721879,10.8337479
1465,Munninger Straße 4 Oettingen i.Bay. 86732,48.9408761,10.5984474
1466,Friedrich Ebert Str. 208 Osterode am Harz 37520,51.7457299,10.2882668
1467,Siemensring 32 Kall 53925,50.5426032,6.581197
1468,Haßlachweg 2 Pressig 96332,50.3422187,11.3063893
1469,Am Knappschaftskrankenhaus 1 Dortmund 44309,51.5200629,7.5320074
1470,Rinklinger Strasse 10 Bretten 75015,49.0356808,8.6882214
1471,Klosterstraße 29 Osnabrück 49074,52.2822698,8.0502413
1472,Lichtlöcherberg 40 Hettstedt 6333,51.6257808,11.5024613
1473,Oberkamper Str. 13 Wuppertal 42349,51.2111709,7.1456787
1474,Lauterstraße 50 Wolfstein 67752,49.5904389,7.6033897
1475,Peschstr. 5 Leverkusen 51373,51.0279029,6.9869921
1476,Leopoldstaler Straße 195 Steinheim 32839,51.8257655,8.9763506
1477,Im Vorwerk 30 Barchfeld-Immelborn 36456,50.7961039,10.3124484
1478,Kieswerk 5  Kerpen 50171,50.8422681,6.6252286
1479,Am Bahnhof 14 St. Leon-Rot 68789,49.2421218,8.6465649
1480,Hafenstraße 25 Neckarsulm 74172,49.1943371,9.2194347
1481,Bahnhofsplatz 1 Pegnitz 91257,49.5123983,11.2779153
1482,Cheruskerring 38 Hildesheim 31137,52.1617321,9.9371118
1483,Zum Vogelsberg 12 Haltern am See 45721,51.7919363,7.2213938
1484,Rheinau 39 Mülheim-Kärlich 56218,50.4059933,7.4982754
1485,Projensdorfer Straße 324 Kiel 24106,54.367784,10.1069335
1486,Talweg 9-13 Offenau 74254,49.2388827,9.1670367
1487,An der B14 Emmingen-Liptingen 78576,,
1488,Steinzeugstrasse 92 Mannheim 68229,49.445675,8.5666056
1489,Schwerter Straße 263 Hagen 58099,51.4051333,7.4906125
1490,Oberer Markt 1 Neuhaus a. d. Pegnitz 91284,49.62843,11.5500569
1491,Jägersgrund 12 Erndtebrück 57339,50.9943648,8.3042803
1492,An der L3042 Breitscheid 35767,52.3427519,14.5434432
1493,Hahnenfurth 5 Wuppertal 42327,51.248197,7.0421083
1494,Neuenkirchener Straße 400 Rheine 48432,52.2633783,7.396214
1495,Am Güterbahnhof Bad Hönningen 53557,50.5103791,7.3151266
1496,Am Güterbahnhof Bad Hönningen 53557,50.5103791,7.3151266
1497,Am Güterbahnhof Bad Hönningen 53557,50.5103791,7.3151266
1498,Kupferstr. 1 Emmerich am Rhein 46446,51.8265916,6.2693538
1499,Callenberger Str. 52 Coburg 96450,50.2658814,10.9586243
1500,Beiersdorfstraße 1 Heitersheim 79423,47.8735172,7.6467362
1501,Georg-Kramer-Straße 7-9 Biedenkopf 35216,50.9010375,8.5391854
1502,Kupfermuehle 0 Bischheim 67294,49.670412,8.041529
1503,Benzstraße 13 Neunkirchen 57290,50.7804728,7.9817007
1504,Zeller Straße 14 Biberach 77781,48.3352117,8.0373073
1505,Werkstraße 14a Mamming 94437,48.6647256,12.5823451
1506,Rechenweg 2 Assamstadt 97959,49.4294158,9.6973107
1507,Sulgener Straße 19-23 Aichhalden 78733,48.258369,8.4107892
1508,Imbser Weg 5 Dransfeld 37127,51.5031065,9.7544656
1509,Karlsbergstraße 62 Homburg 66424,49.3239321,7.3466719
1510,Rotenhagener Str. 47 Werther 33824,52.1022305,8.4127417
1511,Hauptstraße 96 Karstädt OT Dallmin 19357,,
1512,Hagentalstr. 2 Delligsen 31073,51.9158794,9.7744834
1513,Karwendelstraße 6-16 Buchloe 86807,48.0323849,10.7063625
1514,Rudolf-Winkel-Straße 6 Göttingen 37079,51.5457636,9.903593
1515,Liliencronstrasse 130 Hamburg 22149,53.5873149,10.1649951
1516,Alfredstraße 9 Hamburg 22087,53.559033,10.0307399
1517,Hospitalweg 6 Olpe 57462,51.0279527,7.8465133
1518,Regensburger StraÃe 60 Abensberg 93326,,
1519,Hauptstr. 2 Weisenbach 76599,48.7237229,8.3558444
1520,Am Forum 1 Wetzlar 35576,50.5647706,8.5054202
1521,Georg-Zimmerer-Straße 15 Sigmaringen 72488,48.0850045,9.2121815
